downloaded_utc,layer_title,layer_id,feature_object_id,feature_global_id,geometry_x,geometry_y,attachment_id,attachment_global_id,attachment_name,saved_filename,saved_path,attachment_content_type,download_status,error_message,ObjectID,GlobalID,Group ID,Group Name,Audience,Site Name,Sample Date,Sample Time,Sample ID,Total number of participants,Freshwater body type,What type of Freshwater Body is this?,What is the main land use within 50m?,"You selected other, what is the main land use?",What is the main bank vegetation? (select all that apply),"You selected other, what is the main bank vegetation?",Vegetation cover in/on the water (%),River water-crowfoot (m2),Floating water-plantain (m2),Australian swamp stonecrop (m2),Swamp crassula (m2),Floating pennywort (m2),Himalayan balsam (m2),Invasive species (select all that apply and describe the extent in m3 in the Notes section),Other Invasive species,Is there any of the following on the water surface?,Which of these best describes the dominant form of algae present?,Can you see any litter (including litter caught in vegetation)?,Which of the following sources of plastic pollution can you see?,Are there any pollution sources in the immediate surroundings? (select all that apply),Please describe the other pollution sources,Can you see any of the following water uses right now? (select all that apply),Please describe any other water uses,What aquatic life is there evidence of? (select all that apply),Please describe any other evidence of aquatic life,Has there been any rain during the last 24 hours?,Sample bottle number,Estimate the water flow,Estimate the water level,Estimate the waterway depth (m),Estimate the waterway width (m),Estimate the waterway width (by measuring the widest bank distance at your current location) (m),Water velocity (m/s),Nitrate (mg/L),"If Nitrate >10 mg/L, please enter result",Phosphate (mg/L),Alkalinity,Ammonia,Ammonium (mg/L),Arsenic,Biochemical Oxygen Demand (BOD),Chemical Oxygen Demand (COD),Chlorophyll-a (µg/L),Chromium (mg/L),Conductivity (µS cm-1) Europe,Dissolved oxygen (%),Dissolved oxygen (mg/L),Hardness,Lead (mg/L),Nitrates,Nitrite,Orthophosphates (mg/L),pH,Potassium,Salinity (ppt),Sediment organic matter (%),Total dissolved solids (mg/L),Tryptophan (ppb),Turbidity (NTU),Water temperature (°C),Water quality - Secchi Tube (Turbidity),Estimate the water colour,"You selected other, enter the colour",Anisoptera (Dragonflies),Baetidae (Mayflies - Olives / minnows),Chironomidae (Non-biting midges),Decapoda (Crabs and shrimps),Diptera (True flies),Ephemerellidae (Mayflies - Blue-winged olive),Ephemeridae (Mayflies - Burrowers),Ephemeroptera (Mayflies exc. Baetidae),Gammaridae (Freshwater shrimps),Gastropoda (Snails),Hemiptera & Coleoptera (Bugs and beetles),Heptageniidae (Mayflies - Flat-bodied stone clinger),Hirudinea (Leeches),Odonata (Dragonflies & Damselflies),Oligochaeta (Worms),Plecoptera (Stoneflies),Simuliidae (Blackflies),Trichoptera (Caddisflies - Cased),Trichoptera (Caddisflies - Caseless),Tricladida (Flatworms),Zygoptera (Damselflies),"Dumping activities (appliances, car parts, tyres, building material)","Medical/personal hygiene (condoms, diapers, syringes, tampons/tampon applicators)","Other debris/Items of local concern (discarded food, firework debris, drug paraphernalia, small plastic debris)","Outdoor activities (bait containers, fishing lines, fishing lures, hunting gear)","Shoreline and recreational activities (bags, beverage bottles/cans, 6-pack holders)","Smoking-related activities (cigarettes/cigarette filters, lighters, tobacco wrappers)",What was the most peculiar object found?,Rain events sampling day,What are the atmospheric conditions?,What is the air temperature?,What are the wind conditions?,Total coliform bacteria count (red colonies at 24 hrs),E. coli bacteria count (blue colonies at 48hrs),E. coli sample ID,Faecal coliforms,Photograph of plate,Phytoplankton sample,Sample bottle number.1,Odour,Taste,Borehole/well flowrate,Microplastics sample ID,surveylang,feedback_eng,feedback_core,feedback_swahili,Your results:,-,CreationDate,EditDate,notes,Submitted Date,sort_order_nitrates,sort_order_phosphates,sort_order_turbidity,Feedback Rating,Country,feedback_score,County,RBD_NAME,MNCAT_NAME,Nitrate (mg/L) MID,Phosphate (mg/L) MID,Photo URL,x,y,image_path,local_image_path,image_exists,binary_label,binary_label_name,image_readable,image_error,split
2025-11-27T10:49:15Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10092,d8f83276-a0c6-449a-8e90-0fadf56f37f6,0.03746703452491161,51.18638824478934,8789,8c022baf-dd4f-4348-8d68-6e38313a8942,JPEG_20250921_110829_9013013463846890232.jpg,Feature_10092_Attachment_8789_JPEG_20250921_110829_9013013463846890232.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10092_Attachment_8789_JPEG_20250921_110829_9013013463846890232.jpg,image/jpeg,success,,357423,d8f83276-a0c6-449a-8e90-0fadf56f37f6,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Eden Brook,9/21/2025 11:00:00 AM,10:43,,2,Stream,,Livestock,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,>10,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,,9/21/2025 5:46:30 PM,7,3,0,Poor,England,3,Surrey,Thames,Medway,10.0,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10092/attachments/8789,0.0374670345249116,51.1863882447893,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10092_Attachment_8789_JPEG_20250921_110829_9013013463846890232.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10092_Attachment_8789_JPEG_20250921_110829_9013013463846890232.jpg,True,1,Unacceptable,True,,train
2025-11-27T10:49:25Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10093,a716d02a-45f3-4ddc-8905-87027633d644,-2.068730509292948,55.32142369471191,8790,d502fd8f-35ee-482b-8bef-8702f12e4598,357F9997-C000-4D2A-9E4F-1AF05682538F.jpeg,Feature_10093_Attachment_8790_357F9997-C000-4D2A-9E4F-1AF05682538F.jpeg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10093_Attachment_8790_357F9997-C000-4D2A-9E4F-1AF05682538F.jpeg,image/jpeg,success,,357424,a716d02a-45f3-4ddc-8905-87027633d644,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),"Black bridge, Holystone ",9/21/2025 11:00:00 AM,15:00,,2,River,,Livestock,,Grass_small_plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.2,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,Water colour was brown probably due to peat,9/21/2025 5:47:09 PM,1,1,0,Good,England,1,Northumberland,Northumbria,Northumberland Rivers,0.1,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10093/attachments/8790,-2.06873050929295,55.3214236947119,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10093_Attachment_8790_357F9997-C000-4D2A-9E4F-1AF05682538F.jpeg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10093_Attachment_8790_357F9997-C000-4D2A-9E4F-1AF05682538F.jpeg,True,0,Acceptable,True,,train
2025-11-27T10:49:36Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10094,e0bcc7cf-77d7-4644-8ea6-7309a4fae396,-1.337761088754036,51.2293760788002,8791,5b69dbd2-830e-4761-813d-e9fc598c07a9,IMG_4351.jpeg,Feature_10094_Attachment_8791_IMG_4351.jpeg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10094_Attachment_8791_IMG_4351.jpeg,image/jpeg,success,,357425,e0bcc7cf-77d7-4644-8ea6-7309a4fae396,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Test,9/21/2025 11:00:00 AM,18:22,,1,River,,Urban_residential,,Grass_small_plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,Trout,9/21/2025 5:48:08 PM,6,2,0,Poor,England,3,Hampshire,South East,Test and Itchen,7.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10094/attachments/8791,-1.33776108875404,51.2293760788002,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10094_Attachment_8791_IMG_4351.jpeg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10094_Attachment_8791_IMG_4351.jpeg,True,1,Unacceptable,True,,val
2025-11-27T10:49:45Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10096,beb140b9-8c6e-4d47-8783-158a0e16e6eb,-1.602073286325387,54.52693329839276,8792,58200fae-e508-4e0d-8c65-626235223ab8,20250921_183309.jpg,Feature_10096_Attachment_8792_20250921_183309.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10096_Attachment_8792_20250921_183309.jpg,image/jpeg,success,,357427,beb140b9-8c6e-4d47-8783-158a0e16e6eb,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Baydale Beck behind Hummersknott,9/21/2025 11:00:00 AM,18:33,,1,River,,Urban_green_space,,Trees_shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>10,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,New jousing development occurring on opposite bank. No mammals observed (common dog-walking area),9/21/2025 5:49:10 PM,7,3,0,Poor,England,3,Durham,Northumbria,Tees,10.0,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10096/attachments/8792,-1.60207328632539,54.5269332983928,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10096_Attachment_8792_20250921_183309.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10096_Attachment_8792_20250921_183309.jpg,True,1,Unacceptable,True,,val
2025-11-27T10:49:55Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10097,bdfa8b7e-b1f6-40b1-8051-1678ca853496,-1.814613054420297,54.97517292392934,8793,28172da5-577d-416b-8d26-bfe416804199,7ca92506-875e-4aad-a0b9-f7201c4e4443.JPG,Feature_10097_Attachment_8793_7ca92506-875e-4aad-a0b9-f7201c4e4443.JPG,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10097_Attachment_8793_7ca92506-875e-4aad-a0b9-f7201c4e4443.JPG,image/jpeg,success,,357428,bdfa8b7e-b1f6-40b1-8051-1678ca853496,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Wylam Bridge,9/20/2025 11:00:00 AM,08:39,,2,River,,Rural_residential,,Trees_shrubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.2,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,Seal in the nearby salmon pool ,9/21/2025 5:49:19 PM,1,1,0,Good,England,1,Northumberland,Northumbria,Tyne,0.1,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10097/attachments/8793,-1.8146130544203,54.9751729239293,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10097_Attachment_8793_7ca92506-875e-4aad-a0b9-f7201c4e4443.JPG,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10097_Attachment_8793_7ca92506-875e-4aad-a0b9-f7201c4e4443.JPG,True,0,Acceptable,True,,train
2025-11-27T10:50:05Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10098,412b19e4-6a36-44e9-86f5-8cbb742adad1,0.06030626617912675,51.19061239770812,8794,5975d2b7-383a-4305-8c16-26eb432c284e,JPEG_20250921_102422_3031417995815219638.jpg,Feature_10098_Attachment_8794_JPEG_20250921_102422_3031417995815219638.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10098_Attachment_8794_JPEG_20250921_102422_3031417995815219638.jpg,image/jpeg,success,,357429,412b19e4-6a36-44e9-86f5-8cbb742adad1,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Kent Brook,9/21/2025 11:00:00 AM,10:29,,2,Stream,,Mixed_agricultural,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2-0.5,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,,9/21/2025 5:49:28 PM,2,3,0,Good,England,1,Kent,Thames,Medway,0.35,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10098/attachments/8794,0.0603062661791267,51.1906123977081,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10098_Attachment_8794_JPEG_20250921_102422_3031417995815219638.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10098_Attachment_8794_JPEG_20250921_102422_3031417995815219638.jpg,True,0,Acceptable,True,,train
2025-11-27T10:50:15Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10099,2bfb0aa2-0cc5-4f50-9815-d9e17cb37a45,-1.970545773266268,51.72187400571656,8795,75ae3094-59d3-4744-a201-4be6b4bc3432,photo-20250921-173551.jpg,Feature_10099_Attachment_8795_photo-20250921-173551.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10099_Attachment_8795_photo-20250921-173551.jpg,image/jpeg,success,,357430,2bfb0aa2-0cc5-4f50-9815-d9e17cb37a45,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Churn,9/21/2025 11:00:00 AM,18:33,,2,Stream,,Urban_green_space,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),Your dataset indicates that this waterbody has a moderate ecological status. Moderately elevated nitrate concentrations. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,None found ,9/21/2025 5:49:30 PM,4,1,0,Moderate,England,2,Gloucestershire,Thames,Gloucestershire and the Vale,1.5,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10099/attachments/8795,-1.97052069467878,51.7218853926872,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10099_Attachment_8795_photo-20250921-173551.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10099_Attachment_8795_photo-20250921-173551.jpg,True,1,Unacceptable,True,,train
2025-11-27T10:50:24Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10100,ec5eb64b-474e-4980-828e-f54605f0a689,-1.463766745145224,53.29868125320574,8796,f1dc9978-db06-4b51-8e3a-e6912c520455,photo_20250921184446.jpg,Feature_10100_Attachment_8796_photo_20250921184446.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10100_Attachment_8796_photo_20250921184446.jpg,image/jpeg,success,,357431,ec5eb64b-474e-4980-828e-f54605f0a689,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),"Mill Lane Old Allotments, River Drone",9/21/2025 11:00:00 AM,18:20,,2,River,,Urban_residential,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5,,0.05-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,We had heavy rain yesterday. Fairly fast flow. I do regular kick samples in this location so can see Riverfly Partnership data to compare if useful. ,9/21/2025 5:49:46 PM,5,3,0,Poor,England,3,Derbyshire,Humber,Don and Rother,3.5,0.075,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10100/attachments/8796,-1.46376674514522,53.2986812532057,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10100_Attachment_8796_photo_20250921184446.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10100_Attachment_8796_photo_20250921184446.jpg,True,1,Unacceptable,True,,train
2025-11-27T10:50:34Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10101,03f71cde-6480-4e93-8797-933b83749780,-4.522987078763678,50.99883675184773,8797,772fe3a7-545c-4940-8e5b-46baa3129112,test.jpeg,Feature_10101_Attachment_8797_test.jpeg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10101_Attachment_8797_test.jpeg,image/jpeg,success,,357432,03f71cde-6480-4e93-8797-933b83749780,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),SW Water,9/20/2025 11:00:00 AM,11:28,,2,River,,Grassland_shrub,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a poor ecological status. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,none,9/21/2025 5:49:47 PM,6,2,0,Poor,England,3,Devon,South West,North Devon,7.5,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10101/attachments/8797,-4.52336580721081,50.9983864302941,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10101_Attachment_8797_test.jpeg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10101_Attachment_8797_test.jpeg,True,1,Unacceptable,True,,train
2025-11-27T10:50:43Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10102,4547ade4-0c3c-47b2-a1e4-ed7c1e05e3fc,-1.624717384830838,52.79831047756283,8798,62997bad-e085-4f9d-b4cc-ea4fba687424,photo-20250921-173625.jpg,Feature_10102_Attachment_8798_photo-20250921-173625.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10102_Attachment_8798_photo-20250921-173625.jpg,image/jpeg,success,,357433,4547ade4-0c3c-47b2-a1e4-ed7c1e05e3fc,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Trent,9/21/2025 11:00:00 AM,18:34,,1,River,,Urban_green_space,,"Concrete_impermeable_surface,Grass_small_plants,Trees_shrubs",,,,,,,,,,,Oily_sheen,,,,,,,,,,,,,,,,,,>10,,0.2-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English(en),"Your dataset indicates that this waterbody has a poor ecological status. Elevated nitrate and phosphate concentrations indicate high nutrient loading from the surrounding catchment, creating conditions of eutrophication. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ",,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,,9/21/2025 5:50:13 PM,7,5,0,Poor,England,3,Staffordshire,Humber,Tame Anker and Mease,10.0,0.35,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10102/attachments/8798,-1.62471738483084,52.7983104775628,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10102_Attachment_8798_photo-20250921-173625.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10102_Attachment_8798_photo-20250921-173625.jpg,True,1,Unacceptable,True,,train
2025-11-27T10:50:54Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10107,bfebcbae-e76e-4064-86e2-e39ce9c32f30,-3.739535659662797,50.56671040495942,8799,17b4ec05-2420-45a7-819e-c1e434b257a2,River Lemon.jpg,Feature_10107_Attachment_8799_River Lemon.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10107_Attachment_8799_River Lemon.jpg,image/jpeg,success,,357438,bfebcbae-e76e-4064-86e2-e39ce9c32f30,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Lemon,9/21/2025 11:00:00 AM,13:30,,0,River,,Rural_residential,,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2-0.5,,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,,9/21/2025 5:54:06 PM,2,1,0,Good,England,1,Devon,South West,Devon South,0.35,0.01,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10107/attachments/8799,-3.73953565966286,50.5667104049603,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10107_Attachment_8799_River Lemon.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10107_Attachment_8799_River Lemon.jpg,True,0,Acceptable,True,,val
2025-11-27T10:51:04Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10109,dcbe691f-8c4d-4dd0-8f34-f1df1dfdf85d,-1.601915783087161,55.02484622539394,8800,640d7dc8-4ef7-4d4d-8b62-10039c6415f3,20250921_120649.jpg,Feature_10109_Attachment_8800_20250921_120649.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10109_Attachment_8800_20250921_120649.jpg,image/jpeg,success,,357440,dcbe691f-8c4d-4dd0-8f34-f1df1dfdf85d,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),Gosforth Park pond platform,9/21/2025 11:00:00 AM,01:30,,1,Pond,,Other,Nature reserve,"Trees_shrubs,Grass_small_plants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.2,,0.02-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Your dataset indicates that this waterbody has a very good ecological status. Nutrient concentrations are low. These values are expected to vary throughout the year as a result of weather patterns and changes in land use. Please help us to better understand this ecosystem by continuing to make measurements. ,,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,There was heavy rain the day before. Reed bed and willow shrubs around pond.,9/21/2025 5:56:57 PM,1,2,0,Good,England,1,Tyne & Wear,Northumbria,Tyne,0.1,0.035,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10109/attachments/8800,-1.60191578308719,55.0248462253949,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10109_Attachment_8800_20250921_120649.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10109_Attachment_8800_20250921_120649.jpg,True,0,Acceptable,True,,val
2025-11-27T10:51:13Z,Great UK WaterBlitz,735751c713b3460aa8041d47f55070d7,10110,3e41f397-a849-4516-887c-221c8d2c457a,-0.06222069049553791,51.45807049299106,8801,ff7f7bd4-2feb-4abb-831b-bae7d2fdbcbc,IMG_20250921_182827.jpg,Feature_10110_Attachment_8801_IMG_20250921_182827.jpg,Downloaded_Photos\Great_UK_WaterBlitz\Feature_10110_Attachment_8801_IMG_20250921_182827.jpg,image/jpeg,success,,357441,3e41f397-a849-4516-887c-221c8d2c457a,3c921db106c94bf0862570af11547e39,Great UK WaterBlitz,Public (WaterBlitz),River Peck,9/21/2025 11:00:00 AM,18:45,,2,Stream,,Urban_green_space,,"Trees_shrubs,Grass_small_plants,Bare_soil,Concrete_impermeable_surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5-1,,>1,,,,,,,,,,,,,,,,,,,,,,,,,,Colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,"Your dataset indicates that this waterbody has a poor ecological status. Significantly elevated phosphate concentrations indicate eutrophic conditions which typically result in algal blooms. High phosphate concentrations may also indicate a local pollution source (e.g. wastewater outlet, industrial emission or an agricultural runoff). ",,,,,9/22/2025 10:06:38 AM,9/22/2025 10:06:38 AM,,9/21/2025 5:58:41 PM,3,7,0,Poor,England,3,Greater London,Thames,London,0.75,1.0,https://services3.arcgis.com/SQtySBftABENTpkx/arcgis/rest/services/Great_UK_WaterBlitz_Public_View_New/FeatureServer/0/10110/attachments/8801,-0.0622206904955379,51.4580704929911,C:/Users/Grace/Desktop/Earthwatch\Great_UK_WaterBlitz\Feature_10110_Attachment_8801_IMG_20250921_182827.jpg,C:\Users\teaching\Downloads\earthwatch-cnn\data\Great_UK_WaterBlitz\Feature_10110_Attachment_8801_IMG_20250921_182827.jpg,True,1,Unacceptable,True,,val
